Src_IP_dec,Src_Port,Dst_IP_dec,Dst_Port,Protocol,Timestamp,Flow_Duration,Total_Fwd_Packet,Total_Bwd_packets,Total_Length_of_Fwd_Packet,Total_Length_of_Bwd_Packet,Fwd_Packet_Length_Max,Fwd_Packet_Length_Min,Fwd_Packet_Length_Mean,Fwd_Packet_Length_Std,Bwd_Packet_Length_Max,Bwd_Packet_Length_Min,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_Bytes_per_s,Flow_Packets_per_s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_RST_Flags,Bwd_RST_Flags,Fwd_Header_Length,Bwd_Header_Length,Fwd_Packets_per_s,Bwd_Packets_per_s,Packet_Length_Min,Packet_Length_Max,Packet_Length_Mean,Packet_Length_Std,Packet_Length_Variance,FIN_Flag_Count,SYN_Flag_Count,RST_Flag_Count,PSH_Flag_Count,ACK_Flag_Count,URG_Flag_Count,CWR_Flag_Count,ECE_Flag_Count,Down_per_Up_Ratio,Average_Packet_Size,Fwd_Segment_Size_Avg,Bwd_Segment_Size_Avg,Fwd_Bytes_per_Bulk_Avg,Fwd_Packet_per_Bulk_Avg,Fwd_Bulk_Rate_Avg,Bwd_Bytes_per_Bulk_Avg,Bwd_Packet_per_Bulk_Avg,Bwd_Bulk_Rate_Avg,Subflow_Fwd_Packets,Subflow_Fwd_Bytes,Subflow_Bwd_Packets,Subflow_Bwd_Bytes,FWD_Init_Win_Bytes,Bwd_Init_Win_Bytes,Fwd_Act_Data_Pkts,Fwd_Seg_Size_Min,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,ICMP_Code,ICMP_Type,Total_TCP_Flow_Time,Label,Attempted_Category
2886729729,55592,3232238130,3689,6,54:59.8,57,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35087.7193,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,17543.85965,17543.85965,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,57,Portscan,-1
3232238095,57979,2899905057,443,6,23:37.3,197127,11,10,535,3976,202,0,48.63636364,72.85502416,1430,0,397.6,586.5879114,22883.72471,106.5303079,9856.35,14955.05976,37177,3,193369,19336.9,16859.43943,38314,3,160058,17784.22222,26146.20422,59352,3,5,4,0,0,1,0,232,212,55.80158984,50.72871803,0,1430,214.8095238,435.1849744,189385.9619,2,2,1,9,20,0,0,0,0.909090909,214.8095238,48.63636364,397.6,0,0,0,0,0,0,0,25,0,189,8192,351,5,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,197127,BENIGN,-1
2886729729,38814,3232238130,80,6,13:28.4,2286875,7,6,20,11595,20,0,2.857142857,7.55928946,4380,0,1932.5,1974.197938,5078.983329,5.684613282,190572.9167,526344.0656,1812629,17,2286875,381145.8333,723008.3565,1812629,478,471074,94214.8,195738.11,443739,49,1,1,0,0,1,0,152,132,3.060945614,2.623667669,0,4380,893.4615385,1620.634372,2626455.769,1,2,1,2,12,0,0,0,0.857142857,893.4615385,2.857142857,1932.5,0,0,0,11595,4,39982758,0,1,0,891,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,2286875,DDoS,-1
2886729729,64231,3232238130,3814,6,52:12.9,64,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,31250.0,64.0,0.0,64,64,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,15625.0,15625.0,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,64,Portscan,-1
3232238094,50407,2899905030,443,6,41:34.1,4850098,6,3,123,46,46,0,20.5,23.11493024,46,0,15.33333333,26.55811238,34.84465675,1.855632608,606262.25,1655680.603,4703530,2,4850098,970019.6,2087393.794,4703530,49,4813598,2406799.0,3403722.131,4813594,4,3,1,0,0,0,0,120,60,1.237088405,0.618544203,0,46,18.77777778,22.7364123,516.9444444,2,0,0,4,9,0,0,0,0.5,18.77777778,20.5,15.33333333,0,0,0,0,0,0,0,13,0,5,257,360,2,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,180790536,BENIGN,-1
2886729729,44764,3232238130,11110,6,55:38.0,15,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,133333.3333,15.0,0.0,15,15,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,66666.66667,66666.66667,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,15,Portscan,-1
3232238088,53019,3232238083,53,17,22:34.1,164,2,2,88,144,44,44,44.0,0.0,72,72,72.0,0.0,1414634.146,24390.2439,54.66666667,83.500499,151,3,10,10.0,0.0,10,10,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,12195.12195,12195.12195,44,72,58.0,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1.0,58.0,44.0,72.0,0,0,0,0,0,0,0,22,0,36,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
2886729729,49506,3232238130,1040,6,54:19.1,19,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,105263.1579,19.0,0.0,19,19,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,52631.57895,52631.57895,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,19,Portscan,-1
3232238099,54135,3232238083,53,17,08:04.3,31491,2,2,62,254,31,31,31.0,0.0,127,127,127.0,0.0,10034.61306,127.0204185,10497.0,18137.18399,31440,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,0,0,16,16,63.51020927,63.51020927,31,127,79.0,55.42562584,3072.0,0,0,0,0,0,0,0,0,1.0,79.0,31.0,127.0,0,0,0,0,0,0,0,15,0,63,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
2886729729,36030,3232238130,7007,6,55:22.2,35,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,57142.85714,35.0,0.0,35,35,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,28571.42857,28571.42857,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,35,Portscan,-1
3232238085,55006,3232238083,53,17,27:28.0,233,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,686695.279,17167.38197,77.66666667,129.3264603,227,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,8583.690987,8583.690987,32,48,40.0,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1.0,40.0,32.0,48.0,0,0,0,0,0,0,0,16,0,24,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238096,37970,2899904206,80,6,11:25.1,118209699,21,17,1740,2984,435,0,82.85714286,175.03265,746,0,175.5294118,326.1790378,39.96287986,0.321462624,3194856.73,4685941.132,10203389,37,118172829,5908641.45,5012798.73,10240078,6123,118172748,7385796.75,4504033.962,10240331,21266,4,4,0,0,0,0,680,552,0.177650397,0.143812226,0,746,124.3157895,254.4573564,64748.54623,0,2,0,8,37,0,0,0,0.80952381,124.3157895,82.85714286,175.5294118,0,0,0,0,0,0,0,45,0,78,29200,365,4,32,80286.33333,131530.1532,493793,36689,9767449.417,1453036.098,10203389,5156427,-1,-1,118209699,BENIGN,-1
2886729729,58056,3232238130,65000,6,22:43.4,34,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,58823.52941,34.0,0.0,34,34,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,29411.76471,29411.76471,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,34,Portscan,-1
3232238088,2390,1745889059,443,6,17:05.7,116321490,392,675,4660,977598,752,0,11.8877551,82.92086421,5840,0,1448.293333,363.2820591,8444.338187,9.172853615,109119.5966,1021480.744,9997314,0,116321490,297497.4169,1674039.327,10020627,1,116306198,172561.1246,1282991.489,10024712,0,10,20,0,0,0,0,8380,13644,3.369970588,5.802883027,0,5840,920.579194,752.2926984,565944.304,2,2,0,30,1066,0,0,0,1.721938776,920.579194,11.8877551,1448.293333,0,0,0,162230,109,2539883,0,4,0,916,8192,39,21,20,125129.7273,357717.5905,1203605,14985,9995488.727,1245.95113,9997314,9992129,-1,-1,116321490,BENIGN,-1
2886729729,56383,3232238130,720,6,10:20.2,9,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,222222.2222,9.0,0.0,9,9,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,111111.1111,111111.1111,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,9,Portscan,-1
3232238088,63667,3232238083,53,17,21:36.6,30670,2,2,110,166,55,55,55.0,0.0,83,83,83.0,0.0,8999.021845,130.4206065,10223.33333,17663.17979,30619,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,0,0,16,16,65.21030323,65.21030323,55,83,69.0,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1.0,69.0,55.0,83.0,0,0,0,0,0,0,0,27,0,41,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
2886729729,58104,3232238130,80,6,10:22.4,5241975,8,5,20,11595,20,0,2.5,7.071067812,5840,0,2319.0,3175.563729,2215.767912,2.479981305,436831.25,1068096.288,3365987,1,5241975,748853.5714,1348916.997,3365987,1,1873998,468499.5,936509.0485,1873263,3,1,1,0,0,1,0,172,112,1.526142341,0.953838963,0,5840,893.4615385,2176.550582,4737372.436,1,2,1,2,12,0,0,0,0.625,893.4615385,2.5,2319.0,0,0,0,0,0,0,0,1,0,891,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,5241975,DDoS,-1
3232238094,54092,3232238083,53,17,04:14.9,23754,2,2,84,116,42,42,42.0,0.0,58,58,58.0,0.0,8419.634588,168.3926918,7918.0,13708.31613,23747,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,84.19634588,84.19634588,42,58,50.0,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1.0,50.0,42.0,58.0,0,0,0,0,0,0,0,21,0,29,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
2886729729,49972,3232238130,7103,6,54:34.9,42,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,23809.52381,23809.52381,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,42,Portscan,-1
3232238097,17840,3232238083,53,17,11:28.7,31175,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,5517.241379,128.3079391,10391.66667,17992.83247,31168,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,64.15396953,64.15396953,35,51,43.0,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1.0,43.0,35.0,51.0,0,0,0,0,0,0,0,17,0,25,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
2886729729,64424,3232238130,80,6,05:42.4,1947460,7,5,20,11595,20,0,2.857142857,7.55928946,7215,0,2319.0,3329.858105,5964.178982,6.161872388,177041.8182,561407.1628,1868548,1,1947460,324576.6667,760366.3544,1875591,1,1869544,467386.0,934108.0745,1868548,5,1,1,0,0,1,0,152,112,3.594425559,2.567446828,0,7215,967.9166667,2335.471004,5454424.811,1,2,1,2,11,0,0,0,0.714285714,967.9166667,2.857142857,2319.0,0,0,0,0,0,0,0,1,0,966,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,1947460,DDoS,-1
2886729729,65344,3232238130,80,6,06:16.7,9664383,7,5,20,11595,20,0,2.857142857,7.55928946,8675,0,2319.0,3771.379721,1201.835647,1.241672645,878580.2727,2833991.703,9420754,1,9664383,1610730.5,3827344.236,9420754,1,236431,59107.75,117465.5426,235305,5,1,1,0,0,1,0,152,112,0.724309043,0.517363602,0,8675,967.9166667,2567.985997,6594552.083,1,2,1,2,11,0,0,0,0.714285714,967.9166667,2.857142857,2319.0,0,0,0,0,0,0,0,1,0,966,8192,229,1,20,243629.0,0.0,243629,243629,9420754.0,0.0,9420754,9420754,-1,-1,9664383,DDoS,-1
2886729729,58148,3232238130,80,6,10:24.4,3254923,8,6,20,11595,20,0,2.5,7.071067812,5840,0,1932.5,2202.130219,3568.44079,4.301177017,250378.6923,752621.2668,2707948,1,3254923,464989.0,1009248.491,2707948,1,533505,106701.0,235684.6263,528292,152,1,1,0,0,1,0,172,132,2.457815438,1.843361579,0,5840,829.6428571,1687.472466,2847563.324,1,2,1,2,13,0,0,0,0.75,829.6428571,2.5,1932.5,0,0,0,11595,4,22001897,0,1,0,828,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,3254923,DDoS,-1
3232238097,9341,3232238083,53,17,35:36.7,212,2,2,64,184,32,32,32.0,0.0,92,92,92.0,0.0,1169811.321,18867.92453,70.66666667,38.3970485,115,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,0,0,16,16,9433.962264,9433.962264,32,92,62.0,34.64101615,1200.0,0,0,0,0,0,0,0,0,1.0,62.0,32.0,92.0,0,0,0,0,0,0,0,16,0,46,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238092,47939,3232238083,53,17,05:18.9,207,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,830917.8744,19323.6715,69.0,76.97402159,154,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,0,0,0,0,0,0,16,16,9661.835749,9661.835749,35,51,43.0,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1.0,43.0,35.0,51.0,0,0,0,0,0,0,0,17,0,25,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238097,16131,3232238083,53,17,34:52.2,289,2,2,90,122,45,45,45.0,0.0,61,61,61.0,0.0,733564.0138,13840.83045,96.33333333,81.98373822,191,49,49,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0,0,0,0,0,16,16,6920.415225,6920.415225,45,61,53.0,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1.0,53.0,45.0,61.0,0,0,0,0,0,0,0,22,0,30,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
2886729729,52168,3232238130,8009,6,55:36.6,41,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,48780.4878,41.0,0.0,41,41,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,24390.2439,24390.2439,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,41,Portscan,-1
3232238097,56028,3232238083,53,17,31:42.1,1091,2,2,90,122,45,45,45.0,0.0,61,61,61.0,0.0,194317.1402,3666.361137,363.6666667,623.8271662,1084,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,1833.180568,1833.180568,45,61,53.0,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1.0,53.0,45.0,61.0,0,0,0,0,0,0,0,22,0,30,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238085,50016,3232238083,53,17,41:31.2,183,2,2,94,226,47,47,47.0,0.0,113,113,113.0,0.0,1748633.88,21857.9235,61.0,64.49030935,131,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,0,0,16,16,10928.96175,10928.96175,47,113,80.0,38.10511777,1452.0,0,0,0,0,0,0,0,0,1.0,80.0,47.0,113.0,0,0,0,0,0,0,0,23,0,56,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238096,55174,3232238083,53,17,39:13.0,241,2,2,92,272,46,46,46.0,0.0,136,136,136.0,0.0,1510373.444,16597.51037,80.33333333,99.76138197,192,0,0,0.0,0.0,0,0,49,49.0,0.0,49,49,0,0,0,0,0,0,16,16,8298.755187,8298.755187,46,136,91.0,51.96152423,2700.0,0,0,0,0,0,0,0,0,1.0,91.0,46.0,136.0,0,0,0,0,0,0,0,23,0,68,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
2886729729,37754,3232238130,3017,6,54:41.5,43,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,23255.81395,23255.81395,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,43,Portscan,-1
3232238099,46994,3232238083,53,17,27:59.8,49153,2,2,66,330,33,33,33.0,0.0,165,165,165.0,0.0,8056.476716,81.37855268,16384.33333,28335.20668,49103,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,0,0,16,16,40.68927634,40.68927634,33,165,99.0,76.21023553,5808.0,0,0,0,0,0,0,0,0,1.0,99.0,33.0,165.0,0,0,0,0,0,0,0,16,0,82,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
2886729729,45184,3232238130,2035,6,55:48.5,43,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,23255.81395,23255.81395,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,43,Portscan,-1
2886729729,42784,3232238130,6123,6,51:51.0,41,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,48780.4878,41.0,0.0,41,41,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,24390.2439,24390.2439,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,41,Portscan,-1
2886729729,26350,3232238130,80,6,04:57.5,6594838,7,4,20,11595,20,0,2.857142857,7.55928946,8760,0,2898.75,4129.722297,1761.225977,1.667971222,659483.8,1891109.093,6020860,13,6594838,1099139.667,2420994.672,6020860,155,550980,183660.0,302967.4523,533367,558,1,1,0,0,1,0,152,92,1.061436232,0.60653499,0,8760,1055.909091,2692.783707,7251084.091,1,2,1,2,10,0,0,0,0.571428571,1055.909091,2.857142857,2898.75,0,0,0,0,0,0,0,1,0,1054,8192,229,1,20,573978.0,0.0,573978,573978,6020860.0,0.0,6020860,6020860,-1,-1,6594838,DDoS,-1
2886729729,52845,3232238130,80,6,07:14.0,10809598,9,7,20,11595,20,0,2.222222222,6.666666667,4380,0,1656.428571,2119.415632,1074.508044,1.480166052,720639.8667,2656045.877,10312725,1,10809598,1351199.75,3624824.431,10312725,1,464422,77403.66667,181771.369,448293,17,1,1,0,0,1,0,192,152,0.832593404,0.647572648,0,4380,725.9375,1585.90586,2515097.396,2,2,1,2,15,0,0,0,0.777777778,725.9375,2.222222222,1656.428571,0,0,0,0,0,0,0,1,0,724,8192,229,1,20,496873.0,0.0,496873,496873,10312725.0,0.0,10312725,10312725,-1,-1,10809598,DDoS,-1
3232238085,49399,3232238083,53,17,10:25.0,249,2,2,68,580,34,34,34.0,0.0,290,290,290.0,0.0,2602409.639,16064.25703,83.0,137.698947,242,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,8032.128514,8032.128514,34,290,162.0,147.8016689,21845.33333,0,0,0,0,0,0,0,0,1.0,162.0,34.0,290.0,0,0,0,0,0,0,0,17,0,145,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238083,62241,3232238081,53,17,50:34.9,48072,1,1,53,137,53,53,53.0,0.0,137,137,137.0,0.0,3952.404726,41.60426028,48072.0,0.0,48072,48072,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,20.80213014,20.80213014,53,137,95.0,59.39696962,3528.0,0,0,0,0,0,0,0,0,1.0,95.0,53.0,137.0,0,0,0,0,0,0,0,26,0,68,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238099,38551,3232238083,53,17,23:35.3,240,2,2,60,266,30,30,30.0,0.0,133,133,133.0,0.0,1358333.333,16666.66667,80.0,97.04122835,189,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,0,0,16,16,8333.333333,8333.333333,30,133,81.5,59.46707773,3536.333333,0,0,0,0,0,0,0,0,1.0,81.5,30.0,133.0,0,0,0,0,0,0,0,15,0,66,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238092,41194,1572395188,443,6,31:14.1,119516181,68,110,3703,112718,1482,0,54.45588235,185.0490402,4344,0,1024.709091,1095.002847,974.1024105,1.489338084,675232.661,6198835.138,58934709,1,119516181,1783823.597,10023008.62,58934709,56,119492575,1096262.156,7890484.344,59000666,1,20,66,0,0,0,0,2184,3528,0.568960616,0.920377468,0,4344,654.0505618,987.3444512,974849.0652,0,2,0,86,177,0,0,0,1.617647059,654.0505618,54.45588235,1024.709091,1134,10,77660,35119,31,1788790,0,20,0,633,29200,295,20,32,1263012.0,1692881.516,2460060,65964,58483408.5,638235.2878,58934709,58032108,-1,-1,119516181,BENIGN,-1
3232238083,60161,3232238081,53,17,12:11.4,30737,1,1,50,66,50,50,50.0,0.0,66,66,66.0,0.0,3773.953216,65.0681589,30737.0,0.0,30737,30737,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,32.53407945,32.53407945,50,66,58.0,11.3137085,128.0,0,0,0,0,0,0,0,0,1.0,58.0,50.0,66.0,0,0,0,0,0,0,0,25,0,33,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238083,60536,3232238081,53,17,16:05.4,23350,1,1,40,56,40,40,40.0,0.0,56,56,56.0,0.0,4111.349036,85.65310493,23350.0,0.0,23350,23350,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,42.82655246,42.82655246,40,56,48.0,11.3137085,128.0,0,0,0,0,0,0,0,0,1.0,48.0,40.0,56.0,0,0,0,0,0,0,0,20,0,28,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238130,62414,3232238083,53,17,13:22.8,162,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,567901.2346,24691.35802,54.0,91.7986928,160,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,0,0,16,16,12345.67901,12345.67901,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,23.0,23.0,23.0,0,0,0,0,0,0,0,11,0,11,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238130,34577,3232238083,53,17,26:21.0,180,2,2,76,176,38,38,38.0,0.0,88,88,88.0,0.0,1400000.0,22222.22222,60.0,97.86214794,173,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,11111.11111,11111.11111,38,88,63.0,28.86751346,833.3333333,0,0,0,0,0,0,0,0,1.0,63.0,38.0,88.0,0,0,0,0,0,0,0,19,0,44,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238092,47964,3232238083,53,17,46:34.2,24402,2,2,70,158,35,35,35.0,0.0,79,79,79.0,0.0,9343.496435,163.9209901,8134.0,14084.17122,24397,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,0,0,16,16,81.96049504,81.96049504,35,79,57.0,25.40341184,645.3333333,0,0,0,0,0,0,0,0,1.0,57.0,35.0,79.0,0,0,0,0,0,0,0,17,0,39,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
2886729729,61467,3232238130,80,6,03:55.3,2135956,7,5,20,11595,20,0,2.857142857,7.55928946,4380,0,2319.0,2208.914892,5437.846098,5.618093257,194177.8182,628927.3035,2090169,4,2135956,355992.6667,849695.9035,2090169,4,41987,10496.75,18254.44712,37723,48,1,1,0,0,1,0,152,112,3.277221066,2.34087219,0,4380,967.9166667,1787.941247,3196733.902,1,2,1,2,11,0,0,0,0.714285714,967.9166667,2.857142857,2319.0,0,0,0,0,0,0,0,1,0,966,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,2135956,DDoS,-1
3232238083,62455,3232238081,53,17,17:38.9,151819,1,1,56,198,56,56,56.0,0.0,198,198,198.0,0.0,1673.044876,13.1735817,151819.0,0.0,151819,151819,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,6.58679085,6.58679085,56,198,127.0,100.4091629,10082.0,0,0,0,0,0,0,0,0,1.0,127.0,56.0,198.0,0,0,0,0,0,0,0,28,0,99,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
